domain;pdbid;datatype;IBS;IBS;IBS;IBS;IBS;IBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS
PH;Q14B46;alfafold;8;5;1;0;0;0;29;19;2;0;0;0
PH;Q14B98;alfafold;9;6;0;0;0;0;21;13;2;0;0;0
PH;Q14D04;alfafold;9;9;3;0;0;0;24;18;0;0;0;0
PH;Q15052;alfafold;12;9;3;0;0;0;27;21;1;0;0;0
PH;Q15057;alfafold;8;7;2;0;0;0;23;14;0;1;0;0
PH;Q15111;alfafold;15;12;3;0;0;0;23;18;0;0;0;0
PH;Q15139;alfafold;12;9;1;0;0;0;14;13;2;0;0;0
C2;Q15147;alfafold;8;7;1;0;0;0;29;23;6;0;0;0
PH;Q15283;alfafold;14;13;2;0;0;0;20;13;0;0;0;0
PH;Q15438;alfafold;15;12;1;0;0;0;25;15;0;0;0;0
C2;Q15811;alfafold;4;2;0;0;0;0;20;17;4;0;0;0
PH;Q16760;alfafold;9;7;3;0;0;0;12;9;1;0;0;0
C2;Q17388;alfafold;8;6;0;0;0;0;28;25;5;0;0;0
PH;Q17941;alfafold;10;6;1;0;0;0;30;21;3;0;0;0
C2;Q17RD7;alfafold;12;9;2;0;0;0;25;22;3;0;0;0
C2DIS;Q18163;alfafold;9;8;1;0;0;0;29;19;3;0;0;0
PH;Q18685;alfafold;12;10;1;0;0;0;30;20;2;0;0;0
PH;Q18PE1;alfafold;9;6;1;0;0;0;28;16;4;0;0;0
PX;Q19532;alfafold;13;10;3;0;0;0;28;20;5;0;0;0
PH;Q1AAU6;alfafold;9;8;1;0;0;0;23;13;1;0;0;0
PX;Q1LYG0;alfafold;15;12;2;0;0;0;32;20;2;0;0;0
C2;Q1RLL3;alfafold;12;7;2;0;0;0;24;16;1;0;0;0
C2;Q1ZXB3;alfafold;11;8;3;0;0;0;27;21;7;0;0;0
PH;Q1ZXE2;alfafold;8;6;0;0;0;0;22;15;0;0;0;0
PH;Q1ZXH8;alfafold;13;12;0;0;0;0;24;17;2;1;0;0
PH;Q1ZXL0;alfafold;8;6;1;0;0;0;28;18;2;0;0;0
PH;Q1ZXQ0;alfafold;8;7;0;0;0;0;26;21;2;0;0;0
C2;Q22366;alfafold;2;2;0;0;0;0;18;16;2;0;0;0
PH;Q22720;alfafold;9;8;1;0;0;0;21;14;1;1;0;0
PH;Q23658;alfafold;7;6;0;0;0;0;29;19;2;0;0;0
PH;Q27421;alfafold;11;10;3;0;0;0;26;17;0;0;0;0
PH;Q2PFD7;alfafold;10;8;0;0;0;0;33;23;3;0;0;0
START;Q2QM96;alfafold;6;6;1;0;0;0;39;28;1;0;0;0
C2;Q2WGJ9;alfafold;16;11;5;0;0;0;30;26;7;0;0;0
PH;Q2WGN9;alfafold;11;11;1;0;0;0;27;21;1;0;0;0
START;Q336P2;alfafold;9;9;0;0;0;0;35;22;0;0;0;0
C2;Q39032;alfafold;13;9;1;0;0;0;26;20;7;0;0;0
C2;Q39033;alfafold;14;11;2;0;0;0;31;22;6;0;0;0
START;Q39123;alfafold;6;6;1;0;0;0;39;25;0;1;0;0
PH;Q3B7L1;alfafold;12;8;2;0;0;0;31;19;1;0;0;0
C2;Q3B7T9;alfafold;13;6;4;0;0;0;24;18;2;0;0;0
PH;Q3B7Z2;alfafold;10;7;2;0;0;0;27;16;1;0;0;0
PH;Q3KR16;alfafold;9;6;0;0;0;0;25;14;2;0;0;0
PH;Q3LAC4;alfafold;10;8;1;0;0;0;30;18;2;0;0;0
C2;Q3MJ16;alfafold;11;7;2;0;0;0;26;24;3;0;0;0
PX;Q3MPQ4;alfafold;11;9;3;0;0;0;20;15;1;0;0;0
PH;Q3TB82;alfafold;7;5;1;0;0;0;16;12;1;0;0;0
PX;Q3TC93;alfafold;10;9;4;0;0;0;24;18;0;0;0;0
C2;Q3TZZ7;alfafold;10;8;3;0;0;0;25;22;3;0;0;0
PH;Q3U0J8;alfafold;7;6;2;0;0;0;26;18;2;0;0;0
PH;Q3U5C8;alfafold;13;13;4;0;0;0;27;17;1;0;0;0
C2;Q3U7R1;alfafold;8;6;0;0;0;0;23;18;2;0;0;0
PH;Q3UHC7;alfafold;0;0;0;0;0;0;26;18;1;0;0;0
PX;Q3UHD6;alfafold;10;8;1;0;0;0;27;18;1;0;0;0
PH;Q3UHD9;alfafold;8;7;1;0;0;0;26;19;5;0;0;0
PH;Q3UIL6;alfafold;8;4;1;1;1;0;33;23;5;0;0;0
PH;Q3UPH7;alfafold;7;4;1;0;0;0;23;16;1;0;0;0
PX;Q3UR97;alfafold;10;10;1;0;0;0;22;14;1;0;0;0
PH;Q3USB7;alfafold;15;12;3;0;0;0;20;16;0;0;0;0
PH;Q3UTH8;alfafold;13;12;6;0;0;0;26;19;2;0;0;0
PH;Q3UU96;alfafold;5;4;0;0;0;0;21;17;3;0;0;0
PH;Q3UUV5;alfafold;7;7;2;0;0;0;23;14;2;0;0;0
PH;Q3UYH7;alfafold;9;7;1;0;0;0;26;19;2;1;1;0
PX;Q3ZT31;alfafold;13;10;2;0;0;0;23;19;2;0;0;0
PH;Q45FX5;alfafold;12;10;1;0;0;0;3;3;0;0;0;0
ANNEXIN;Q4FZU6;alfafold;9;5;2;0;0;0;24;14;3;1;1;0
PX;Q4FZZ1;alfafold;9;8;2;0;0;0;23;17;2;0;0;0
PX;Q4G017;alfafold;9;8;2;0;0;0;22;16;2;0;0;0
PX;Q4KLK8;alfafold;10;7;1;0;0;0;33;22;5;0;0;0
PH;Q4KM33;alfafold;11;7;0;0;0;0;27;16;2;0;0;0
C2;Q4KUS2;alfafold;9;7;2;0;0;0;14;13;0;0;0;0
PH;Q4KWH5;alfafold;19;15;3;0;0;0;37;28;4;0;0;0
PH;Q4KWH8;alfafold;19;14;3;0;0;0;37;28;4;0;0;0
PH;Q4LDD4;alfafold;16;10;2;0;0;0;26;19;5;1;0;0
PH;Q4V7G1;alfafold;7;7;2;0;0;0;24;15;2;0;0;0
PX;Q4V896;alfafold;6;6;3;0;0;0;27;19;0;0;0;0
PH;Q4V8Y7;alfafold;8;6;1;0;0;0;24;12;1;0;0;0
PX;Q4VAA7;alfafold;11;9;2;0;0;0;26;16;0;0;0;0
PH;Q4VAC9;alfafold;8;7;1;0;0;0;27;20;2;0;0;0
C2;Q4VX76;alfafold;12;6;2;0;0;0;24;19;3;0;0;0
PH;Q503L1;alfafold;7;6;2;0;0;0;31;20;3;0;0;0
C2;Q50L41;alfafold;12;8;2;0;0;0;23;19;3;0;0;0
C2;Q50L42;alfafold;11;7;3;0;0;0;25;22;3;0;0;0
C2;Q50L43;alfafold;11;8;3;0;0;0;30;23;6;1;1;0
PH;Q53GL0;alfafold;5;5;2;0;0;0;28;20;0;0;0;0
PH;Q53QZ3;alfafold;14;8;0;1;0;0;29;19;6;0;0;0
PX;Q53T59;alfafold;10;9;4;0;0;0;26;20;0;0;0;0
PH;Q54E35;alfafold;15;14;4;0;0;0;31;21;0;1;0;0
PH;Q54FG5;alfafold;8;7;1;0;0;0;24;21;2;0;0;0
C2;Q54FM6;alfafold;14;9;2;0;0;0;26;18;2;0;0;0
C2;Q54FY7;alfafold;11;7;3;0;0;0;27;21;7;0;0;0
PH;Q54G05;alfafold;7;7;2;0;0;0;29;24;0;0;0;0
PH;Q54IL5;alfafold;3;3;2;0;0;0;23;16;0;0;0;0
PH;Q54KA7;alfafold;17;13;2;0;0;0;25;13;1;0;0;0
PH;Q54KV6;alfafold;12;8;1;0;0;0;27;19;2;0;0;0
START;Q54N86;alfafold;1;1;1;0;0;0;35;32;6;0;0;0
C2;Q54P51;alfafold;12;7;3;0;0;0;27;21;9;0;0;0
C2;Q54WH2;alfafold;11;7;1;0;0;0;29;23;4;0;0;0
PH;Q54WR4;alfafold;10;9;3;0;0;0;9;7;0;0;0;0
PH;Q54WS5;alfafold;17;13;1;0;0;0;24;16;1;0;0;0
C2;Q54Y08;alfafold;12;10;2;0;0;0;30;25;2;0;0;0
PH;Q552C1;alfafold;10;9;3;0;0;0;28;24;5;0;0;0
PH;Q559T8;alfafold;14;13;3;0;0;0;37;23;3;0;0;0
C2;Q55A55;alfafold;13;8;1;0;0;0;26;21;5;0;0;0
PH;Q55AN8;alfafold;0;0;0;0;0;0;27;19;5;1;0;0
C2;Q55CH0;alfafold;10;5;1;0;0;0;26;18;3;0;0;0
PH;Q55E26;alfafold;11;6;2;0;0;0;24;16;2;0;0;0
PH;Q55G75;alfafold;11;9;1;0;0;0;34;23;3;0;0;0
C2;Q55GG1;alfafold;11;7;3;0;0;0;25;20;5;0;0;0
PH;Q55GV3;alfafold;11;9;0;0;0;0;26;15;2;0;0;0
PX;Q566W7;alfafold;12;9;2;0;0;0;29;20;2;0;0;0
C2;Q56W08;alfafold;13;9;1;0;0;0;28;17;8;0;0;0
PH;Q58EX7;alfafold;9;6;1;0;0;0;23;19;3;0;0;0
C2;Q58G82;alfafold;12;8;2;0;0;0;26;21;4;0;0;0
PX;Q59TN9;alfafold;13;10;2;0;0;0;21;16;2;0;0;0
C2;Q5A506;alfafold;11;7;1;0;0;0;26;23;5;0;0;0
PX;Q5A748;alfafold;9;8;3;0;0;0;29;19;3;0;0;0
PH;Q5A950;alfafold;12;10;3;0;0;0;22;15;4;0;0;0
PX;Q5AD73;alfafold;13;11;5;0;0;0;24;18;4;1;0;0
PX;Q5AD77;alfafold;12;9;2;0;0;0;19;16;1;0;0;0
PX;Q5AG56;alfafold;10;9;5;0;0;0;19;18;3;0;0;0
C2;Q5AHG6;alfafold;25;24;3;0;0;0;16;14;1;0;0;0
C2;Q5AK66;alfafold;14;10;3;0;0;0;20;19;2;0;0;0
PH;Q5APR8;alfafold;10;9;3;0;0;0;28;24;3;0;0;0
PH;Q5BJM5;alfafold;5;5;2;0;0;0;27;18;0;0;0;0
C2;Q5BJS7;alfafold;10;9;1;0;0;0;19;15;2;0;0;0
PX;Q5BK61;alfafold;10;8;1;0;0;0;28;17;4;0;0;0
PH;Q5BKC9;alfafold;11;10;1;0;0;0;22;15;1;0;0;0
C2;Q5DTI8;alfafold;10;8;1;0;0;0;24;21;5;0;0;0
PH;Q5DTT2;alfafold;9;7;0;0;0;0;35;22;2;0;0;0
PH;Q5DTU0;alfafold;11;7;0;0;0;0;27;14;0;0;0;0
PH;Q5DU31;alfafold;7;7;3;0;0;0;23;16;1;0;0;0
PH;Q5DU57;alfafold;9;8;4;1;1;1;28;19;0;0;0;0
PH;Q5FVC2;alfafold;8;6;1;0;0;0;17;11;0;0;0;0
PH;Q5FVC7;alfafold;9;7;2;0;0;0;24;15;1;1;0;0
C2;Q5FX52;alfafold;11;9;2;0;0;0;28;23;7;0;0;0
C2;Q5HZI2;alfafold;12;10;1;0;0;0;27;19;3;0;0;0
START;Q5JMF3;alfafold;6;6;1;0;0;0;32;25;1;0;0;0
PH;Q5JS13;alfafold;9;9;2;0;0;0;25;17;1;0;0;0
PH;Q5JSL3;alfafold;11;11;2;0;0;0;27;15;2;0;0;0
PH;Q5KSL6;alfafold;11;9;2;0;0;0;14;8;1;0;0;0
PH;Q5M7Y0;alfafold;4;3;0;0;0;0;45;32;5;0;0;0
PX;Q5PNP1;alfafold;12;8;2;0;0;0;36;19;3;0;0;0
PH;Q5PQS0;alfafold;7;6;0;0;0;0;10;5;0;1;0;0
PH;Q5PQS3;alfafold;9;9;3;0;0;0;21;17;0;0;0;0
START;Q5QMZ9;alfafold;7;7;1;0;0;0;49;30;1;1;1;0
PH;Q5QNQ6;alfafold;10;6;2;0;0;0;27;18;1;0;0;0
PX;Q5RID7;alfafold;12;8;2;0;0;0;28;16;1;0;0;0
C2;Q5RJH2;alfafold;8;6;1;0;0;0;23;21;2;0;0;0
C2;Q5S1W2;alfafold;10;6;1;0;0;0;22;18;2;0;0;0
C2;Q5SPC5;alfafold;12;7;2;0;0;0;23;20;6;0;0;0
PH;Q5SSL4;alfafold;18;13;0;0;0;0;32;25;1;0;0;0
PH;Q5SXH7;alfafold;8;8;0;0;0;0;26;18;0;0;0;0
C2;Q5T7P8;alfafold;11;7;1;0;0;0;21;16;1;0;0;0
PX;Q5TCZ1;alfafold;16;13;1;0;0;0;29;19;1;0;0;0
PX;Q5U211;alfafold;12;9;4;0;0;0;27;19;2;1;1;0
PX;Q5U2S5;alfafold;9;8;2;0;0;0;29;22;3;0;0;0
PH;Q5U2Z7;alfafold;10;8;1;0;0;0;22;16;1;0;0;0
PH;Q5U3N0;alfafold;9;5;3;0;0;0;25;15;0;0;0;0
PH;Q5U464;alfafold;8;7;3;0;0;0;22;14;2;0;0;0
PH;Q5VT25;alfafold;5;4;0;0;0;0;19;16;2;0;0;0
ANNEXIN;Q5VT79;alfafold;10;6;0;0;0;0;22;12;4;2;2;0
PH;Q5VTM2;alfafold;11;7;4;0;0;0;23;17;4;0;0;0
PH;Q5VUJ5;alfafold;11;7;4;0;0;0;23;17;5;0;0;0
PH;Q5VV41;alfafold;15;12;4;0;0;0;25;15;1;0;0;0
PH;Q5VW22;alfafold;11;7;4;0;0;0;23;16;3;0;0;0
PX;Q5VWJ9;alfafold;11;9;1;0;0;0;30;20;2;1;1;0
PH;Q5VWQ8;alfafold;0;0;0;0;0;0;27;19;1;0;0;0
PH;Q5W7F2;alfafold;7;6;1;0;0;0;25;19;2;0;0;0
C2;Q5XIR4;alfafold;9;5;0;0;0;0;31;23;6;0;0;0
PH;Q5XIS9;alfafold;10;8;1;0;0;0;15;11;2;0;0;0
PH;Q5XIZ9;alfafold;8;5;1;0;0;0;26;20;2;0;0;0
C2;Q5XQC7;alfafold;11;7;2;0;0;0;24;21;2;0;0;0
PH;Q5XXR3;alfafold;13;10;4;0;0;0;25;19;1;0;0;0
START;Q5ZAY0;alfafold;4;4;1;0;0;0;29;23;6;0;0;0
PH;Q60575;alfafold;8;7;1;0;0;0;23;19;2;0;0;0
PH;Q60760;alfafold;9;6;0;1;0;0;17;14;2;0;0;0
PH;Q60790;alfafold;16;15;3;0;0;0;27;21;4;0;0;0
PH;Q60823;alfafold;13;9;2;0;0;0;26;19;1;0;0;0
PH;Q60875;alfafold;9;5;0;0;0;0;17;12;0;0;0;0
PH;Q60992;alfafold;5;4;1;0;0;0;8;7;2;0;0;0
C2;Q60EW9;alfafold;14;8;1;0;0;0;20;15;3;0;0;0
PX;Q61194;alfafold;5;4;2;0;0;0;20;17;3;0;0;0
PH;Q61210;alfafold;10;9;1;0;0;0;22;13;1;0;0;0
PH;Q61235;alfafold;8;7;2;0;0;0;24;18;1;0;0;0
START;Q61542;alfafold;9;6;1;0;0;0;34;24;4;0;0;0
PH;Q62101;alfafold;13;9;1;0;0;0;14;13;1;0;0;0
C2DIS;Q62371;alfafold;11;4;1;0;0;0;40;26;3;1;0;0
PH;Q62688;alfafold;15;12;3;0;0;0;20;16;0;0;0;0
PH;Q62711;alfafold;13;11;1;0;0;0;39;29;7;0;0;0
PH;Q62717;alfafold;6;5;0;0;0;0;30;21;3;0;0;0
C2;Q62746;alfafold;11;7;1;0;0;0;21;16;1;0;0;0
C2;Q62747;alfafold;11;7;2;0;0;0;24;19;3;0;0;0
C2;Q62769;alfafold;8;5;1;0;0;0;16;14;1;0;0;0
C2;Q62770;alfafold;7;7;2;0;0;0;18;16;2;0;0;0
C2;Q62807;alfafold;13;8;1;0;0;0;22;18;4;0;0;0
C2;Q62940;alfafold;12;7;3;1;0;0;23;18;6;0;0;0
PH;Q63312;alfafold;10;7;1;1;1;0;33;18;3;0;0;0
PH;Q63406;alfafold;8;7;1;0;0;0;13;11;1;0;0;0
C2DIS;Q63474;alfafold;11;4;1;0;0;0;38;28;5;0;0;0
PH;Q63484;alfafold;9;8;3;0;0;0;26;17;2;0;0;0
PH;Q63644;alfafold;11;8;0;0;0;0;19;16;1;0;0;0
PH;Q63713;alfafold;13;11;2;0;0;0;27;22;3;0;0;0
START;Q63744;alfafold;9;7;1;0;0;0;43;30;3;1;1;0
C2DIS;Q640N1;alfafold;10;7;2;0;0;0;38;26;2;0;0;0
C2;Q64617;alfafold;11;9;3;0;0;0;16;13;1;0;0;0
PH;Q66JY6;alfafold;11;8;3;0;0;0;26;16;4;0;0;0
PH;Q66T02;alfafold;10;9;0;0;0;0;21;14;1;0;0;0
C2;Q68DD2;alfafold;9;6;4;0;0;0;25;21;3;1;0;0
PH;Q68FU1;alfafold;5;4;1;0;0;0;16;12;1;0;0;0
C2;Q69T22;alfafold;16;7;0;0;0;0;20;16;3;0;0;0
START;Q69T58;alfafold;7;7;1;0;0;0;31;21;4;0;0;0
PH;Q69ZH9;alfafold;14;9;0;0;0;0;29;19;2;0;0;0
PH;Q69ZK0;alfafold;14;12;1;0;0;0;28;18;1;0;0;0
C2;Q69ZN7;alfafold;13;8;1;0;0;0;25;22;3;0;0;0
PH;Q6A028;alfafold;15;9;0;0;0;0;30;19;1;0;0;0
START;Q6AST1;alfafold;6;6;1;0;0;0;42;29;1;0;0;0
PH;Q6AYC5;alfafold;9;9;0;0;0;0;31;20;5;1;0;0
PX;Q6AYS6;alfafold;12;7;2;0;0;0;27;19;2;1;0;0
PH;Q6DFV3;alfafold;17;11;1;0;0;0;26;19;2;0;0;0
C2;Q6DN14;alfafold;11;8;1;0;0;0;22;18;3;0;0;0
PH;Q6DT37;alfafold;8;7;2;0;0;0;20;15;2;0;0;0
START;Q6EPF0;alfafold;4;4;1;0;0;0;39;26;3;0;0;0
C2;Q6I6G8;alfafold;13;8;4;0;0;0;21;17;1;0;0;0
PH;Q6ICB4;alfafold;13;10;0;0;0;0;21;15;2;0;0;0
PH;Q6IQ23;alfafold;11;6;2;1;1;0;28;22;2;0;0;0
ANNEXIN;Q6IRK9;alfafold;10;6;2;0;0;0;20;18;3;0;0;0
PH;Q6KAU7;alfafold;11;7;1;0;0;0;26;20;3;0;0;0
C2;Q6NMA7;alfafold;11;9;1;0;0;0;26;21;4;1;0;0
PH;Q6NSJ2;alfafold;10;6;1;1;1;0;33;18;4;0;0;0
PH;Q6P0G8;alfafold;9;8;0;0;0;0;29;16;3;0;0;0
PH;Q6P1I6;alfafold;8;6;0;0;0;0;35;21;4;0;0;0
PX;Q6P8X1;alfafold;15;12;0;0;0;0;24;19;2;0;0;0
PX;Q6P8Y7;alfafold;13;9;3;0;0;0;28;18;5;0;0;0
PH;Q6P9R4;alfafold;10;7;0;0;0;0;27;18;2;0;0;0
PH;Q6PAJ1;alfafold;21;16;1;0;0;0;32;27;5;0;0;0
PH;Q6PDH0;alfafold;9;6;1;1;1;0;32;17;3;0;0;0
C2;Q6PF93;alfafold;9;7;2;0;0;0;35;29;6;0;0;0
PH;Q6PFQ7;alfafold;18;14;2;0;0;0;21;15;1;0;0;0
PH;Q6PFT9;alfafold;10;6;0;0;0;0;32;21;3;0;0;0
PH;Q6PG29;alfafold;7;7;2;0;0;0;24;14;1;0;0;0
PH;Q6PGF7;alfafold;12;9;2;0;0;0;24;20;3;0;0;0
PX;Q6PHS6;alfafold;9;7;1;0;0;0;27;20;2;0;0;0
PH;Q6RFZ7;alfafold;10;9;0;0;0;0;21;15;1;0;0;0
START;Q6TAQ6;alfafold;7;7;1;0;0;0;37;24;1;0;0;0
PH;Q6TLK4;alfafold;12;11;1;0;0;0;30;19;0;0;0;0
PH;Q6WCQ1;alfafold;9;6;0;0;0;0;31;20;2;0;0;0
C2;Q6WKZ4;alfafold;13;7;4;0;0;0;22;18;2;0;0;0
C2;Q6XYQ8;alfafold;13;8;2;0;0;0;22;21;6;0;0;0
PH;Q6Y5D8;alfafold;12;8;1;0;0;0;23;15;1;0;0;0
C2;Q6YWF1;alfafold;9;7;3;0;0;0;25;18;2;0;0;0
START;Q6ZAR0;alfafold;5;5;1;0;0;0;31;22;2;0;0;0
PH;Q6ZM89;alfafold;10;7;1;0;0;0;22;14;0;1;1;0
PH;Q6ZQ82;alfafold;12;7;1;0;0;0;23;17;0;0;0;0
PH;Q6ZQK5;alfafold;8;7;2;0;0;0;23;14;0;1;0;0
PH;Q6ZR37;alfafold;11;7;0;0;0;0;33;23;3;0;0;0
PH;Q6ZSZ5;alfafold;10;7;0;0;0;0;27;17;2;0;0;0
PH;Q6ZV73;alfafold;5;3;1;0;0;0;17;13;1;0;0;0
PH;Q6ZWE6;alfafold;11;9;0;0;0;0;28;16;4;0;0;0
C2;Q70J99;alfafold;11;7;1;0;0;0;24;22;4;0;0;0
PH;Q70Z35;alfafold;13;11;2;0;0;0;29;16;2;0;0;0
C2;Q76N89;alfafold;11;8;3;0;0;0;15;13;3;0;0;0
C2;Q7L804;alfafold;13;6;2;0;0;0;25;20;4;0;0;0
PH;Q7SIG6;alfafold;8;7;1;0;0;0;24;13;1;0;0;0
C2;Q7SY24;alfafold;9;7;2;0;0;0;22;20;0;0;0;0
PH;Q7SYB5;alfafold;13;9;1;0;0;0;34;18;1;0;0;0
C2;Q7TN83;alfafold;11;8;2;0;0;0;25;22;4;0;0;0
C2;Q7TN84;alfafold;11;8;2;0;0;0;21;18;4;0;0;0
C2;Q7TNF0;alfafold;11;7;1;0;0;0;27;23;5;0;0;0
PH;Q7TNR9;alfafold;12;11;4;0;0;0;26;15;0;0;0;0
C2;Q7TPS5;alfafold;13;7;1;1;0;0;28;23;3;0;0;0
PH;Q7TQG1;alfafold;12;7;0;0;0;0;25;16;2;0;0;0
PH;Q7TSI1;alfafold;7;6;0;0;0;0;10;5;0;1;0;0
PH;Q7TT49;alfafold;8;5;0;0;0;0;18;14;2;0;0;0
PH;Q7TT50;alfafold;6;4;0;0;0;0;18;15;2;0;0;0
C2;Q7XA06;alfafold;8;7;2;0;0;0;21;17;0;0;0;0
START;Q7Y0V7;alfafold;6;6;1;0;0;0;33;18;3;0;0;0
START;Q7Y0V9;alfafold;4;4;1;0;0;0;36;28;1;0;0;0
C2;Q7YXU4;alfafold;9;7;3;0;0;0;28;23;3;0;0;0
PH;Q7Z5H3;alfafold;11;7;3;0;0;0;25;18;1;0;0;0
PH;Q7Z5R6;alfafold;10;6;0;0;0;0;33;23;2;0;0;0
PX;Q7Z614;alfafold;11;9;1;0;0;0;24;17;3;0;0;0
PH;Q7Z628;alfafold;11;10;2;0;0;0;23;17;1;0;0;0
PH;Q7Z6J4;alfafold;3;3;0;0;0;0;21;13;1;0;0;0
PH;Q7Z736;alfafold;10;7;1;0;0;0;29;19;2;0;0;0
PX;Q7Z7A4;alfafold;8;8;2;0;0;0;25;19;3;0;0;0
PH;Q7ZUV1;alfafold;5;5;1;0;0;0;18;14;0;0;0;0
C2;Q80T23;alfafold;10;6;1;0;0;0;27;24;4;0;0;0
PH;Q80TI1;alfafold;17;12;0;0;0;0;23;13;1;0;0;0
PH;Q80TJ1;alfafold;6;5;0;0;0;0;30;21;3;0;0;0
PX;Q80TM9;alfafold;9;8;2;0;0;0;23;16;2;0;0;0
PH;Q80TQ5;alfafold;9;5;3;0;0;0;24;16;0;0;0;0
C2;Q80TT2;alfafold;13;7;2;0;0;0;24;21;4;0;0;0
C2;Q80U57;alfafold;6;4;1;0;0;0;23;15;2;0;0;0
PH;Q80UW5;alfafold;11;7;1;0;0;0;21;16;2;0;0;0
PH;Q80UZ0;alfafold;11;7;0;0;0;0;12;7;0;0;0;0
PH;Q80VL0;alfafold;6;6;3;0;0;0;22;17;2;0;0;0
PH;Q80W71;alfafold;10;5;3;0;0;0;25;16;1;0;0;0
PH;Q80YA9;alfafold;11;9;2;0;0;0;19;15;2;0;0;0
PH;Q80YS6;alfafold;8;7;0;0;0;0;25;13;0;0;0;0
PH;Q80YW0;alfafold;14;11;1;0;0;0;30;16;1;0;0;0
PX;Q80ZJ7;alfafold;14;13;0;0;0;0;24;17;1;0;0;0
PH;Q811M1;alfafold;10;10;0;1;0;0;29;19;6;0;0;0
C2;Q812E4;alfafold;10;6;1;0;0;0;27;24;4;0;0;0
PH;Q86I31;alfafold;11;8;3;0;0;0;27;22;3;0;0;0
PH;Q86IV4;alfafold;9;6;2;0;0;0;28;20;0;0;0;0
C2;Q86K21;alfafold;11;7;2;0;0;0;27;21;5;0;0;0
C2;Q86KB1;alfafold;10;7;1;0;0;0;27;19;2;0;0;0
PH;Q86SQ0;alfafold;10;6;1;1;1;0;33;19;3;0;0;0
C2;Q86SS6;alfafold;11;7;1;0;0;0;21;16;1;0;0;0
C2;Q86UR5;alfafold;3;2;0;0;0;0;19;17;1;0;0;0
PH;Q86UU1;alfafold;11;10;4;1;1;0;31;17;3;0;0;0
PH;Q86UW7;alfafold;6;5;0;0;0;0;30;20;4;0;0;0
PH;Q86WG5;alfafold;10;7;3;0;0;0;28;16;2;0;0;0
PH;Q86X27;alfafold;10;10;1;0;0;0;24;16;2;0;0;0
PX;Q86XE0;alfafold;13;11;0;0;0;0;24;19;2;0;0;0
C2;Q86XP0;alfafold;10;7;2;0;0;0;30;23;4;0;0;0
PH;Q86XP1;alfafold;10;9;2;0;0;0;15;13;1;0;0;0
C2;Q86YQ8;alfafold;11;7;2;0;0;0;23;17;1;0;0;0
PH;Q86YR7;alfafold;6;5;0;1;1;0;14;8;3;0;0;0
C2;Q86YS7;alfafold;14;7;1;0;0;0;28;23;3;0;0;0
C2;Q86YW0;alfafold;12;7;2;0;0;0;29;24;6;0;0;0
PH;Q8BH49;alfafold;10;5;0;0;0;0;28;15;3;0;0;0
PX;Q8BHY8;alfafold;13;10;2;0;0;0;28;19;2;0;0;0
PH;Q8BIK4;alfafold;12;11;2;0;0;0;26;15;1;0;0;0
PH;Q8BL80;alfafold;10;7;2;0;0;0;26;19;2;0;0;0
PX;Q8BLK9;alfafold;9;8;2;0;0;0;26;20;2;0;0;0
C2;Q8BLR2;alfafold;11;7;3;0;0;0;25;20;0;0;0;0
PH;Q8BLR5;alfafold;7;4;2;0;0;0;35;26;3;0;0;0
PH;Q8BM47;alfafold;11;9;0;0;0;0;28;16;3;0;0;0
PH;Q8BSM5;alfafold;11;9;0;0;0;0;29;16;2;0;0;0
C2;Q8BT60;alfafold;11;7;2;0;0;0;20;16;3;0;0;0
PH;Q8BUL6;alfafold;9;6;2;0;0;0;24;18;2;0;0;0
PX;Q8BVL3;alfafold;11;8;2;0;0;0;25;17;1;1;0;0
PH;Q8BW88;alfafold;9;7;0;0;0;0;28;19;0;0;0;0
PH;Q8BWA8;alfafold;12;10;1;0;0;0;21;17;2;0;0;0
PX;Q8BX57;alfafold;9;9;2;0;0;0;25;19;2;0;0;0
PH;Q8BXK8;alfafold;8;6;1;0;0;0;24;17;5;0;0;0
PH;Q8BXR9;alfafold;12;9;3;0;0;0;24;17;2;0;0;0
PH;Q8BY35;alfafold;2;2;1;0;0;0;24;13;1;2;1;0
PH;Q8BYR5;alfafold;6;5;0;0;0;0;30;19;3;0;0;0
PH;Q8BYW1;alfafold;10;8;1;0;0;0;23;17;1;0;0;0
PH;Q8BZ03;alfafold;10;8;1;0;0;0;13;10;0;0;0;0
PH;Q8BZ05;alfafold;12;9;2;0;0;0;27;18;2;0;0;0
PH;Q8BZ98;alfafold;16;9;2;0;0;0;29;18;2;0;0;0
PH;Q8BZI0;alfafold;9;6;0;0;0;0;23;17;3;0;0;0
PH;Q8BZN6;alfafold;12;11;0;0;0;0;30;22;3;0;0;0
C2;Q8BZZ3;alfafold;9;7;2;0;0;0;22;16;2;0;0;0
PX;Q8C080;alfafold;10;9;2;0;0;0;21;14;1;0;0;0
PH;Q8C0D4;alfafold;9;7;2;0;0;0;29;21;1;0;0;0
PH;Q8C115;alfafold;13;10;3;0;0;0;22;13;2;0;0;0
C2;Q8C166;alfafold;12;7;2;0;0;0;24;18;3;0;0;0
PH;Q8C2K1;alfafold;12;8;1;0;0;0;30;18;0;0;0;0
PH;Q8C4V1;alfafold;10;8;1;0;0;0;21;16;1;0;0;0
C2;Q8C6N3;alfafold;8;7;1;0;0;0;26;23;1;0;0;0
